route,start_stop_code_lbsl,end_stop_code_lbsl
N11,33001,R0876
N11,R0876,51781
N11,51781,24779
N11,24779,BP1501
N11,BP1501,6149
N11,6149,174
N11,174,1038
N11,1038,6153
N11,6153,11760
N11,11760,15376
N11,15376,15373
N11,15373,15371
N11,15371,17349
N11,17349,15369
N11,15369,20818
N11,20818,15368
N11,15368,17303
N11,17303,2038
N11,2038,15365
N11,15365,33851
N11,33851,15363
N11,15363,17289
N11,17289,15362
N11,15362,15360
N11,15360,15359
N11,15359,15357
N11,15357,14092
N11,14092,15354
N11,15354,15352
N11,15352,BP3543
N11,BP3543,15351
N11,15351,33863
N11,33863,3062
N11,3062,BP5620
N11,BP5620,BP996
230,BP1311,BP1310
230,BP1310,BP1308
230,BP1308,BP1309
230,BP1309,14274
230,14274,14272
230,14272,14270
230,14270,14266
230,14266,34357
230,34357,7968
230,7968,7966
230,7966,7963
230,7963,7960
230,7960,R0036
230,R0036,BP4270
230,BP4270,R0034
230,R0034,FC80
230,FC80,R0033
230,R0033,10308
230,10308,25484
230,25484,10316
230,10316,6666
230,6666,6665
230,6665,6662
230,6662,BP1062
230,BP1062,6661
230,6661,2929
230,2929,2927
230,2927,34039
230,34039,70340
230,70340,26454
230,26454,26452
230,26452,26450
230,26450,26448
230,26448,26446
230,26446,16091
230,16091,16089
230,16089,16982
230,16982,33971
230,33971,29775
230,29775,9984
230,9984,9982
230,9982,30743
671,14850,3795
671,3795,15717
671,15717,BP5198
671,BP5198,1800
671,1800,BP491
671,BP491,BP1085
671,BP1085,R0702
671,R0702,BP492
671,BP492,12900
671,12900,4486
671,4486,27354
671,27354,19590
671,19590,27532
671,27532,1420
671,1420,BP379
671,BP379,15728
671,15728,20672
671,20672,BP5157
671,BP5157,11351
671,11351,15730
671,15730,BP4990
671,BP4990,11127
671,11127,4516
671,4516,15732
671,15732,4518
671,4518,15734
671,15734,R0127
671,R0127,25572
671,25572,23296
671,23296,23298
671,23298,23300
671,23300,BP2819
671,BP2819,25577
671,25577,33592
671,33592,33591
671,33591,BP2730
671,BP2730,33389
647,R0760,34120
647,34120,18468
647,18468,2492
647,2492,20511
647,20511,9002
647,9002,4348
647,4348,9003
647,9003,18470
647,18470,20073
647,20073,20071
647,20071,20069
647,20069,20067
647,20067,20065
647,20065,BP1588
647,BP1588,26506
647,26506,26508
647,26508,26510
647,26510,27463
647,27463,27465
647,27465,27469
647,27469,27923
647,27923,27922
647,27922,35411
647,35411,35413
647,35413,26809
N68,14456,29844
N68,29844,26425
N68,26425,29984
N68,29984,29985
N68,29985,1835
N68,1835,25896
N68,25896,1047
N68,1047,2597
N68,2597,33137
N68,33137,33614
N68,33614,26063
N68,26063,47001
N68,47001,657
N68,657,2612
N68,2612,2615
N68,2615,34459
N68,34459,26059
N68,26059,26058
N68,26058,26055
N68,26055,13393
N68,13393,13397
N68,13397,13398
N68,13398,1109
N68,1109,13399
N68,13399,13400
N68,13400,13401
N68,13401,718
N68,718,26404
N68,26404,13256
N68,13256,4738
N68,4738,13259
N68,13259,480
N68,480,7730
N68,7730,13263
N68,13263,13266
N68,13266,9449
N68,9449,34686
N68,34686,37121
N68,37121,13340
N68,13340,13346
N68,13346,27540
N68,27540,1850
N68,1850,13193
N68,13193,13221
N68,13221,R0505
N68,R0505,13197
N68,13197,10362
N68,10362,13201
N68,13201,13203
N68,13203,13207
N68,13207,13209
N68,13209,13606
N68,13606,13233
N68,13233,13235
N68,13235,13237
N68,13237,13239
N68,13239,12921
N68,12921,12918
N68,12918,17893
N68,17893,6545
N68,6545,6544
N68,6544,6543
N68,6543,SL26
N68,SL26,SL28
N68,SL28,34317
N68,34317,BP2129
N68,BP2129,BP2333
N68,BP2333,BP1586
N68,BP1586,2378
N68,2378,10829
N68,10829,25870
N68,25870,17851
N68,17851,20916
N68,20916,1391
N68,1391,816
N68,816,4423
N68,4423,10820
N68,10820,3428
N68,3428,25875
N68,25875,12082
N68,12082,10824
N68,10824,14631
N68,14631,12429
N68,12429,12868
N68,12868,33682
N68,33682,4385
N68,4385,15805
N68,15805,12432
N68,12432,575
N68,575,20678
N68,20678,15816
N68,15816,17664
N68,17664,15818
N68,15818,15820
N68,15820,15822
N68,15822,25267
N68,25267,15824
N68,15824,20418
N68,20418,29020
N68,29020,20443
403,SL07,SL20
403,SL20,W38
403,W38,SL21
403,SL21,SL22
403,SL22,SL23
403,SL23,SL24
403,SL24,22195
403,22195,4410
403,4410,12418
403,12418,4409
403,4409,12419
403,12419,5333
403,5333,4413
403,4413,12421
403,12421,3317
403,3317,12424
403,12424,12426
403,12426,12428
403,12428,10806
403,10806,18809
403,18809,10808
403,10808,R0487
403,R0487,10795
403,10795,17630
403,17630,SL30
403,SL30,BP2300
N550,BP2279,875
N550,875,BP1351
N550,BP1351,34215
N550,34215,34214
N550,34214,R0313
N550,R0313,BP167
N550,BP167,15157
N550,15157,15159
N550,15159,15160
N550,15160,16349
N550,16349,16348
N550,16348,16347
N550,16347,15143
N550,15143,15141
N550,15141,15139
N550,15139,15137
N550,15137,15135
N550,15135,559
N550,559,15133
N550,15133,15131
N550,15131,3201
N550,3201,15129
N550,15129,BP4194
N550,BP4194,R0314
N550,R0314,BP2355
N550,BP2355,LE190
N550,LE190,LE193
N550,LE193,BP1231
N550,BP1231,BP638
N550,BP638,BP107
N550,BP107,1689
N550,1689,1867
N550,1867,BP081
N550,BP081,885
N550,885,1865
N550,1865,881
N550,881,879
N550,879,1863
N550,1863,877
N550,877,20401
N550,20401,BP5244
N550,BP5244,8549
N550,8549,8579
N550,8579,8577
N550,8577,8559
N550,8559,8596
N550,8596,35423
N550,35423,BP4339
N550,BP4339,BP2847
N550,BP2847,25489
N550,25489,26779
N550,26779,BP2848
N550,BP2848,37639
N550,37639,BP3507
145,LE195,1709
145,1709,27950
145,27950,29241
145,29241,29239
145,29239,29237
145,29237,29235
145,29235,37184
145,37184,37186
145,37186,37188
145,37188,37189
145,37189,20541
145,20541,15466
145,15466,15464
145,15464,15463
145,15463,15460
145,15460,15458
145,15458,15456
145,15456,15454
145,15454,34866
145,34866,14954
145,14954,15515
145,15515,15514
145,15514,34361
145,34361,7770
145,7770,15510
145,15510,15508
145,15508,26367
145,26367,36559
145,36559,BP181
145,BP181,33350
145,33350,33348
145,33348,33363
145,33363,33361
145,33361,4331
145,4331,15441
145,15441,FC53
145,FC53,FC04
145,FC04,BP3460
145,BP3460,FC40
145,FC40,FC39
145,FC39,LE126
145,LE126,15438
145,15438,19332
145,19332,19334
145,19334,13426
145,13426,19336
145,19336,19338
145,19338,BP678
145,BP678,1648
145,1648,1323
145,1323,LE146
145,LE146,15471
145,15471,20907
145,20907,2998
145,2998,9319
145,9319,9317
145,9317,R0027
145,R0027,R0024
145,R0024,BP1542
407,8499,23786
407,23786,17874
407,17874,8501
407,8501,17872
407,17872,8503
407,8503,19273
407,19273,17870
407,17870,20206
407,20206,4384
407,4384,17868
407,17868,4405
407,4405,17866
407,17866,1374
407,1374,20616
407,20616,4403
407,4403,17864
407,17864,4407
407,4407,19271
407,19271,17862
407,17862,SL39
407,SL39,4396
407,4396,10825
407,10825,12083
407,12083,3427
407,3427,BP1281
407,BP1281,10821
407,10821,815
407,815,9791
407,9791,1390
407,1390,15116
407,15116,R0487
407,R0487,20450
407,20450,15115
407,15115,BP1548
407,BP1548,17630
407,17630,SL30
407,SL30,R0851
407,R0851,8752
407,8752,BP1506
407,BP1506,35230
407,35230,6512
407,6512,36012
407,36012,9660
407,9660,10816
407,10816,14193
407,14193,R0217
407,R0217,14187
407,14187,9268
407,9268,14185
407,14185,24743
407,24743,14179
407,14179,14176
407,14176,14291
407,14291,14175
407,14175,16714
407,16714,BP3452
407,BP3452,W41
407,W41,35568
407,35568,35570
407,35570,31982
H1,BP4090,14462
H1,14462,34914
H1,34914,H0658
H1,H0658,H0741
H1,H0741,HC98
H1,HC98,OC680
634,80005,12088
634,12088,12218
634,12218,4127
634,4127,1478
634,1478,9923
634,9923,9921
634,9921,1333
634,1333,9919
634,9919,3778
634,3778,9917
634,9917,9915
634,9915,9913
634,9913,4653
634,4653,9910
634,9910,19616
634,19616,19614
634,19614,20910
634,20910,1311
634,1311,19612
634,19612,1309
634,1309,19610
634,19610,20146
634,20146,19541
634,19541,7520
634,7520,19607
634,19607,1307
634,1307,BP083
634,BP083,1145
249,BP3694,6595
249,6595,20751
249,20751,6597
249,6597,6599
249,6599,6593
249,6593,13222
249,13222,13224
249,13224,13228
249,13228,13231
249,13231,13202
249,13202,10363
249,10363,13196
249,13196,13194
249,13194,13220
249,13220,1849
249,1849,13184
249,13184,27967
249,27967,13179
249,13179,13176
249,13176,13175
249,13175,13174
249,13174,91240
249,91240,SL37
249,SL37,12803
249,12803,9271
249,9271,12732
249,12732,12730
249,12730,12728
249,12728,12725
249,12725,470
249,470,2175
249,2175,2171
249,2171,4869
249,4869,36946
249,36946,R0575
249,R0575,2167
249,2167,2165
249,2165,28020
249,28020,2163
249,2163,3246
249,3246,12763
113,34006,29796
113,29796,29797
113,29797,29799
113,29799,29803
113,29803,1051
113,1051,2738
113,2738,730
113,730,1436
113,1436,1026
113,1026,11964
113,11964,12034
113,12034,33966
113,33966,BP4548
113,BP4548,16153
113,16153,1218
113,1218,12027
113,12027,116
113,116,136
113,136,1464
113,1464,9819
113,9819,15738
113,15738,26985
113,26985,15739
113,15739,R0751
113,R0751,15741
113,15741,15744
113,15744,15745
113,15745,15747
113,15747,15749
113,15749,33355
113,33355,14768
113,14768,14770
113,14770,2796
113,2796,14772
113,14772,14774
113,14774,3438
113,3438,14776
113,14776,3440
113,3440,14778
113,14778,3441
113,3441,15751
113,15751,3196
113,3196,14701
113,14701,15753
113,15753,16104
113,16104,15755
113,15755,15757
113,15757,8428
113,8428,15759
113,15759,BP090
240,R0791,3193
240,3193,11772
240,11772,15643
240,15643,15641
240,15641,15640
240,15640,15638
240,15638,15636
240,15636,15634
240,15634,15632
240,15632,17469
240,17469,15630
240,15630,15629
240,15629,15626
240,15626,16571
240,16571,15624
240,15624,15622
240,15622,15620
240,15620,20313
240,20313,R0310
240,R0310,15615
240,15615,15613
240,15613,15611
240,15611,15608
240,15608,15606
240,15606,17102
240,17102,15926
240,15926,15923
240,15923,15922
240,15922,4692
240,4692,36793
240,36793,15919
240,15919,15916
240,15916,15915
240,15915,14461
240,14461,R0797
N279,BP3504,7823
N279,7823,37643
N279,37643,29684
N279,29684,166
N279,166,BP2028
N279,BP2028,660
N279,660,8348
N279,8348,675
N279,675,1276
N279,1276,1278
N279,1278,14639
N279,14639,1280
N279,1280,34182
N279,34182,24180
N279,24180,330
N279,330,80011
N279,80011,1283
N279,1283,1692
N279,1692,1285
N279,1285,751
N279,751,1287
N279,1287,21
N279,21,1289
N279,1289,312
N279,312,315
N279,315,1291
N279,1291,1293
N279,1293,34055
N279,34055,BP4242
N279,BP4242,376
N279,376,4711
N279,4711,20413
N279,20413,6606
N279,6606,6607
N279,6607,14502
N279,14502,1300
N279,1300,802
N279,802,BP3193
N279,BP3193,1302
N279,1302,BP2074
N279,BP2074,671
N279,671,1043
N279,1043,10942
N279,10942,20776
N279,20776,962
N279,962,961
N279,961,12326
N279,12326,12324
N279,12324,12322
N279,12322,12318
N279,12318,BP1198
N279,BP1198,12313
N279,12313,12311
N279,12311,12307
N279,12307,BP4234
N279,BP4234,BP4952
N279,BP4952,34148
N279,34148,12297
N279,12297,12293
N279,12293,26238
N279,26238,12289
N279,12289,28655
N279,28655,9359
N279,9359,12281
N279,12281,18911
N279,18911,12276
N279,12276,BP2659
N279,BP2659,12272
N279,12272,20594
N279,20594,3293
N279,3293,12264
N279,12264,12260
N279,12260,12257
N279,12257,BP1189
N279,BP1189,12256
N279,12256,3510
N279,3510,12250
N279,12250,3512
N279,3512,12244
N279,12244,BP2406
281,BP5045,BP2174
281,BP2174,15581
281,15581,BP941
281,BP941,15578
281,15578,26851
281,26851,15576
281,15576,15574
281,15574,15572
281,15572,159
281,159,15568
281,15568,15566
281,15566,FW28
281,FW28,15563
281,15563,15561
281,15561,14713
281,14713,25606
281,25606,14752
281,14752,R0278
281,R0278,2841
281,2841,6424
281,6424,R0124
281,R0124,27526
281,27526,6428
281,6428,34832
281,34832,20682
281,20682,27349
281,27349,27365
281,27365,6919
281,6919,R0653
281,R0653,27350
281,27350,20785
281,20785,27367
281,27367,20624
281,20624,27368
281,27368,25614
281,25614,27369
281,27369,R0285
281,R0285,27356
281,27356,27537
281,27537,R0872
281,R0872,BP1085
281,BP1085,R0702
281,R0702,BP492
281,BP492,12900
281,12900,4486
281,4486,27354
281,27354,19590
281,19590,27532
281,27532,25135
281,25135,6726
281,6726,11461
281,11461,20823
281,20823,4514
281,4514,11458
281,11458,21237
281,21237,BP4867
281,BP4867,11739
281,11739,34254
399,BP1612,80002
399,80002,20424
399,20424,BP1318
399,BP1318,18100
399,18100,H0323
399,H0323,H0324
399,H0324,H0325
399,H0325,OC802
399,OC802,H0326
399,H0326,H0327
399,H0327,OC635
399,OC635,BP250
R4,H1153,HC7
R4,HC7,R0394
R4,R0394,37359
R4,37359,40212
R4,40212,40210
R4,40210,H0470
R4,H0470,OC616
R4,OC616,HC8
R4,HC8,BP3243
R4,BP3243,BP3244
R4,BP3244,BP1250
R4,BP1250,BP1253
R4,BP1253,BP1254
R4,BP1254,BP1255
R4,BP1255,35743
R4,35743,12444
R4,12444,12442
R4,12442,12240
R4,12240,13953
R4,13953,R0398
R4,R0398,22398
R4,22398,H1271
R4,H1271,H1125
R4,H1125,H1126
R4,H1126,H1127
R4,H1127,H1128
R4,H1128,H1129
R4,H1129,H1130
R4,H1130,HC9
R4,HC9,37351
R4,37351,HC10
R4,HC10,18945
R4,18945,18943
R4,18943,BP4333
606,16116,16114
606,16114,12882
606,12882,16113
606,16113,2987
606,2987,2989
606,2989,14586
606,14586,6070
606,6070,14803
606,14803,15039
606,15039,BP090
606,BP090,R0792
606,R0792,25118
606,25118,15760
606,15760,20498
606,20498,15758
606,15758,15756
606,15756,16105
606,16105,15754
606,15754,14702
606,14702,16457
606,16457,16460
606,16460,27598
606,27598,27596
606,27596,19216
606,19216,12199
606,12199,18104
606,18104,18105
606,18105,18107
606,18107,18109
606,18109,18111
606,18111,12086
606,12086,12088
606,12088,12218
606,12218,14927
606,14927,1478
606,1478,9923
606,9923,BP1110
606,BP1110,BP1140
313,OC11,OC417
313,OC417,OC288
313,OC288,OC127
313,OC127,OC33
313,OC33,OC34
313,OC34,OC05
313,OC05,OC16
313,OC16,OC17
313,OC17,OC38
313,OC38,5987
313,5987,5985
313,5985,5983
313,5983,R0732
313,R0732,5981
313,5981,5979
313,5979,18883
313,18883,5977
313,5977,5975
313,5975,16799
313,16799,16801
313,16801,14997
313,14997,3490
313,3490,15872
313,15872,4004
313,4004,15870
313,15870,3492
313,3492,13521
313,13521,14816
313,14816,13522
313,13522,BP2617
313,BP2617,20244
313,20244,33173
313,33173,20250
313,20250,R0761
313,R0761,19977
313,19977,19975
313,19975,19973
313,19973,19971
313,19971,4289
313,4289,15984
313,15984,34018
293,BP4900,BP4902
293,BP4902,BP4973
293,BP4973,BP4903
293,BP4903,BP4905
293,BP4905,BP4907
293,BP4907,OC58
293,OC58,OC59
293,OC59,BP3941
293,BP3941,BP3942
293,BP3942,BP3944
293,BP3944,BP3947
293,BP3947,BP3949
293,BP3949,BP3950
293,BP3950,BP3927
293,BP3927,BP3926
293,BP3926,BP3924
293,BP3924,BP3957
293,BP3957,BP3955
293,BP3955,BP3953
293,BP3953,17626
293,17626,3613
293,3613,14918
293,14918,7591
293,7591,11356
293,11356,BP3960
293,BP3960,BP3961
293,BP3961,BP3962
293,BP3962,BP4665
293,BP4665,36762
293,36762,17549
293,17549,17551
293,17551,17553
293,17553,17555
293,17555,17557
293,17557,17559
293,17559,BP2256
286,BP1845,BP1846
286,BP1846,16648
286,16648,16650
286,16650,16652
286,16652,15182
286,15182,25848
286,25848,R0521
286,R0521,16656
286,16656,16658
286,16658,16660
286,16660,16662
286,16662,16664
286,16664,R0524
286,R0524,33520
286,33520,16671
286,16671,16669
286,16669,16667
286,16667,12925
286,12925,20969
286,20969,26665
286,26665,37421
286,37421,25748
286,25748,25747
286,25747,25745
286,25745,20323
286,20323,20325
286,20325,20327
286,20327,44021
286,44021,20329
286,20329,20332
286,20332,19692
286,19692,20236
286,20236,17824
286,17824,13536
286,13536,17823
286,17823,17821
286,17821,33004
286,33004,34401
286,34401,18821
286,18821,19620
286,19620,20627
286,20627,13829
286,13829,13827
286,13827,13825
286,13825,26707
286,26707,29659
602,BP1582,36669
602,36669,36673
602,36673,36674
602,36674,36675
602,36675,36677
602,36677,36678
602,36678,35406
602,35406,34812
602,34812,33040
602,33040,33041
602,33041,35309
602,35309,26601
602,26601,3964
602,3964,6600
602,6600,6229
602,6229,6231
602,6231,6233
602,6233,6236
602,6236,6315
602,6315,6239
602,6239,6242
602,6242,6243
602,6243,6247
602,6247,6249
602,6249,6251
602,6251,6254
602,6254,BP2114
602,BP2114,33974
602,33974,6260
602,6260,6265
602,6265,6266
602,6266,6268
602,6268,5176
602,5176,6272
602,6272,6274
602,6274,6276
602,6276,25605
602,25605,26584
602,26584,26582
R6,22398,18952
R6,18952,12239
R6,12239,R0520
R6,R0520,R0514
R6,R0514,34274
R6,34274,12445
R6,12445,40207
R6,40207,40209
R6,40209,40211
R6,40211,40214
R6,40214,BP1459
R6,BP1459,BP1460
R6,BP1460,BP1458
R6,BP1458,BP3242
R6,BP3242,BP1341
R6,BP1341,BP1343
R6,BP1343,BP1342
R6,BP1342,BP3237
R6,BP3237,26143
189,33071,91511
189,91511,91530
189,91530,34006
189,34006,29796
189,29796,29797
189,29797,29799
189,29799,29802
189,29802,29319
189,29319,29320
189,29320,BP3074
189,BP3074,34917
189,34917,BP112
189,BP112,11965
189,11965,3183
189,3183,3185
189,3185,3186
189,3186,1636
189,1636,12051
189,12051,2190
189,2190,1620
189,1620,4910
189,4910,4909
189,4909,4911
189,4911,11601
189,11601,30
189,30,4912
189,4912,33256
189,33256,2776
189,2776,17718
189,17718,14869
189,14869,35838
189,35838,35841
189,35841,35843
189,35843,35846
189,35846,35847
189,35847,35211
487,35803,1385
487,1385,1387
487,1387,6129
487,6129,6127
487,6127,6125
487,6125,6137
487,6137,BP4498
487,BP4498,BP2609
487,BP2609,BP4970
487,BP4970,6136
487,6136,6132
487,6132,33302
487,33302,R0253
487,R0253,6007
487,6007,34352
487,34352,15280
487,15280,15283
487,15283,15284
487,15284,10856
487,10856,14893
487,14893,7873
487,7873,15287
487,15287,35811
487,35811,14830
487,14830,14828
487,14828,14840
487,14840,17254
487,17254,17253
487,17253,17251
487,17251,17249
487,17249,17247
487,17247,17244
487,17244,17243
487,17243,17241
487,17241,17239
487,17239,17237
487,17237,17235
487,17235,16140
487,16140,16138
487,16138,27645
487,27645,16136
487,16136,29641
487,29641,BP722
368,9805,9645
368,9645,19313
368,19313,19311
368,19311,19309
368,19309,20697
368,20697,15447
368,15447,15449
368,15449,29262
368,29262,29260
368,29260,29258
368,29258,29256
368,29256,29754
368,29754,29752
368,29752,29750
368,29750,29836
368,29836,19298
368,19298,19296
368,19296,2838
368,2838,18392
368,18392,20499
368,20499,4284
368,4284,18394
368,18394,BP5390
368,BP5390,35770
368,35770,LE174
368,LE174,35771
368,35771,9540
368,9540,29776
368,29776,BP2154
368,BP2154,BP1991
397,BP926,7926
397,7926,7922
397,7922,7920
397,7920,7916
397,7916,7912
397,7912,R0479
397,R0479,18076
397,18076,2424
397,2424,R0478
397,R0478,15986
397,15986,4289
397,4289,15984
397,15984,R0737
397,R0737,15322
397,15322,15324
397,15324,15326
397,15326,15328
397,15328,15541
397,15541,15540
397,15540,BP4723
397,BP4723,BP4724
397,BP4724,BP4725
397,BP4725,BP4832
397,BP4832,BP4726
397,BP4726,BP4931
397,BP4931,BP4727
397,BP4727,BP4834
397,BP4834,BP4728
397,BP4728,BP4829
397,BP4829,BP4729
397,BP4729,BP4730
397,BP4730,BP4808
397,BP4808,BP4809
397,BP4809,BP4810
397,BP4810,BP4811
397,BP4811,BP5418
397,BP5418,BP4748
397,BP4748,BP4749
397,BP4749,BP5345
613,2023,16724
613,16724,14875
613,14875,16722
613,16722,8353
613,8353,10840
613,10840,LG59
613,LG59,16720
613,16720,16718
613,16718,25077
